event_id,device_id,device_hw_form,device_hw_proc,device_hw_ram,device_hw_display,device_hw_video,device_os_name,device_os_version,device_type,product_name
1.73E+19,A02282DEC94A2F2C392DA657619475AD9B708B37948B14DC1DFA02CE9F1F40CE&24CC832ACAB250C5E934AD295FF780F2C6DC4475CD2B145104762130B32FF93B&F0A1FB78E85AE17B32788995166A4659A70528C42C0E84518839DE4A85662711,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.71E+19,7F34D3D021A27FCD16B596BC250BB16B5094F550F55CCD300CDE3D95C0FBB2A2&B02D057EE10EFDE2C4575E749E590A7A5C3EE8BC5F82D3B1C299DFC9FDAFD7B9&97F96C39947B719F07012613FF8F566010BB163A682C3EF50D428044E334CA31,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.05E+19,614E3359719A61BAD8D33C3289DC22219A852CC2354564D4DE2F491A0BF8DDEB&422A2E7F61E2C0C49C45CD371BB53EC43782E18AA5604FC22B7F8B24CA042967&7F8E92A524AE9443D8551C72E01A75F6EED23A44BCD9A664F77F902BC890A351,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.64E+19,F392BC9098BFAACD7361A7597E6A0F50AB92892C49A12E228C13E3769EF823CB&24DBD1DDDE7C094850DEB79A011FFDC1DC937F510B7F9674F549219121ED3FC6&536803D79D0CE32E19A442E2F352303DE4EE890E8CC876E9BD61A1A37F637BCE,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.79E+19,47E7566406BE81059013166FC0186F04757745A4595D080CA47108821243E08A&ED8B48A67F015242C834026B2735CA09449175969C5073115133678AEA74FDA3&5CEFAAB47ADB68C946EA61A07AB6BF50740A78850FAD9F70B8311B3E425D9008,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB,1366x768,Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.37E+19,BF27902F4E7CA2F8AF405959578E88CA36221F3BB3F09E8A22784E90DD79225C&CF33D2C3C0342A911DBC3ADF46299857637F9A1A45A8DE3845D2EB017B4B59C8&CB59CEBC0B976577C23196AB653C728C35BDFE0D5073A9F8C2A8675774ED15DD,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,32GB 2147483648,"1920x1080 96,96 32, 1920x1080 96,96 32",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
7.81E+18,D9ECCA87E15BF833288D0D81F42BA0929A3E733E806818DAF953BFCA9571C2F6&15D96BD4EC9BE689A786B5126E8AF1DADF3402B874E31720558F1873FDE88151&2F86E3A69135D2FA8A137060CB8FADA55C1ECA9986D608B0D010D08E92FD4A28,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741824,"1366x768 96,96 32",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
9.52E+18,E63DF43283913CD1D4ABB20F79A1E1D26A9B7B2DC87594EEF47F9D890AB5DF0B&9631DEC8CD16A84F68EF66A0AB65888C93E7A7F811A96109268206ADAE6D970B&3737AB632B928323269E10BAF0B536836C998E6AF4FCF6518F11FD54B3BA8431,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741825,"1366x768 96,96 33",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.33E+19,6C2914E0A7130F781B89E0BF6A5925B28C60F7567AC0B792FDA3D30410A79FB5&C9EFF261B0E93A3DB131E36AAFC6E5DF44D2BB84A9866E9E49C463F3EEB7B8A7&7439470D0359E067E69311E288C739CEA16876C104550F3DB20A8C1763C25785,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741826,"1366x768 96,96 34",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
8.26E+18,F138557EEED3E136D3EC1D1ABFC851AE63411C2F9AFFBF637A6C9023E00321A3&C470D7E036EB6627F4DE203DF8BFD2E26843F32C28EAB9C8F97CCBADED963C31&B0B95E6E4AA78BAC6EB4E17066B6B3EB05EF9F2CF427C5F5AB8E813C47453D7A,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741827,"1366x768 96,96 35",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2017
1.25E+19,D39688394489E302DB6A11C8482FD0A6F80B34E95D998026859E78E6767218FC&7EA71DB3AAABE34BE650F09ABD3B27594E12595F55D7551D81C0CA0CA66775D6&EE10CC6F54C666CC4EEBBA7508174C2B834B2BEC2828072FF59150BE1FF5016E,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741828,"1366x768 96,96 36",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.68E+19,97BD09ED7A9A3D8566C22AAF88639EEA3069E9BBA12F54DED8943D224FFF3570&6C2914E0A7130F781B89E0BF6A5925B28C60F7567AC0B792FDA3D30410A79FB5&40F74A591794E056715F320AE8FA5709ED8B2910AD3C4A0DC3FBC0875900E269,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741829,"1366x768 96,96 37",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.49E+19,C136B0EC33CA7467B39FB592B898E0CF00AF116C1DEB2CF79ECC316A017552DB&6D3469979E7272E9FBA15A4DF1197199C63925B556ABDCD7EE9FD0C692C98173&CDD801D888DC2400D3DABA0DDD53DE9F27FAE5F1376045D06DF3653B1BE12E79,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741830,"1366x768 96,96 38",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
5.31E+18,3EB5E2FA482F891DC62B2393E35EE51DBECC1095ACA1427B7FE1F237AD97ADC8&03C01286886C26245FD09EF75720C67F14BA4BD3B329514C483D936A7660C893&F8210DBA5A2EE382BB2484092C86F27402BAD17CE427A206FCCF8BAE390C7748,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741831,"1366x768 96,96 39",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.63E+19,56EEF5C38AD607ECD1B55C75883B4B4983A7ACF29EA5F630AEB4530CF8EC8C57&67033BA48FC072ACBCBDBB0503BC0598E73798F1087EC82DA0F1AB0B2518F349&643100F9A7E6985C39B1A60EDB2742724D9C665BFC5A52F186CFE9B92B7B15B1,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741832,"1366x768 96,96 40",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2017
6.35E+18,0C544C55A801C0C75A6A3072AC08004C45FE42AC3D88E201D68F6E313126EC19&E24D4CE8DBC2A1252B75BDE4E12B70C355BFD12224DD99A5992FB5BF3D065BD2&2BD379F61D043269EBAB2D07D9093EEC3D3568BA27F3C8C3B771476F6DEA14B4,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741833,"1366x768 96,96 41",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.24E+19,A02282DEC94A2F2C392DA657619475AD9B708B37948B14DC1DFA02CE9F1F40CE&1585CDD6A83F8BB6B942C9547B8AA60DF48335FCD0D707FD5A742A4A07AE726E&399014AFD054548CA11C9E3D02780D61E8DAEFC90A6FD4F2C863A08E3BBFE8F4,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741834,"1366x768 96,96 42",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
5.41E+18,134D0B9DE22B05618B0833495CA33BBC4223E9562ED58B177ED9243964D75D32&85E0B066E39F3E461A9066D06203C1022F58D5D06084576E383C8910DEF9CDEB&AE21CCBA3913316FA2AE006CF9329B01E069710CD69D039DDE8A03B45C87A8F2,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741835,"1366x768 96,96 43",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.84E+19,30F820DEA2FE8EB2BE88A165C4A3D5985FAAFCD01DE9F1A0DC5F2EB51F828238&E5DEAB35EBB32DA7F9A61BC5B6D8D5165D08EB067C58F9E936ED1A0B0F4AEB50&C095895381FADFA58D286EF2AD1DAD688FFC5E405F6DAA03D5F74B996F3AF22A,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741836,"1366x768 96,96 44",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.83E+19,BD3318FC2FF754D3A09AE2DF7432874B0B441C3F5FB6DA2ACB9E20ACFA56A994&7FB18B5A904E6F2B0CC46E0C0D7D174E3C118909C90F027A4EE25A38DA510BC8&7B663EC27A2E8DA1176CEEF1DA53CAEA4099EFF61C4EA6E2C671C8E66C8A09F6,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741837,"1366x768 96,96 45",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
7.93E+18,1EB1D256BCCBE120C6E5A514EB11509683090865A9AA1C179F706A3E846F3216&CD7710BFC5FB3C4D387D629B45627987D3FD99EE9A7D1FFF5C93B28CD4283CF1&F74D6988DBAC0F01DA0A6D69FFA7B07F9826EC935ADF4A25F5117871D98BAB7D,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741838,"1366x768 96,96 46",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.81E+19,F82286ADCD68537A997664BD07B95E8B708AA8BB83DF68331C45F3AD907190B8&B2414B8174FDF346B4ED91192FB9AEB166C6D8F9CF084C56A7BD43CE37825674&620390F0E893F9FE8544A859EB4135EBA242F052B307B73F314A47FB04BD4DCD,Desktop,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741839,"1366x768 96,96 47",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
9.79E+18,F1E4D9D25F956A5C73257E87BB550AE9A16E0C956910B11456D2C73C716C6CD1&810883ED8107F624637FD95D8FE41696A31C75A5B141DA4C4CB0260849917B4C&8CC62E4F52E539840B78D629E0C3387F54D8EB157251D1F2AAE8991B6A241AFC,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741840,"1366x768 96,96 48",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
6.90E+18,6C2914E0A7130F781B89E0BF6A5925B28C60F7567AC0B792FDA3D30410A79FB5&A950CACA36E7A6774178977C8C82F4D288D56AF3199665E441E8BDF5E5B86EBE&5098874896DE82CE5EC5100FBCDFEA906D2E28E0499D140EDCBD90BA17B6ECBA,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741841,"1366x768 96,96 49",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
4.40E+18,900EFD887E72460B80FEB11AA2D9E9DBB95E9585A8F7F7C191E096C00683FB08&897AB02C7F10C5D5C3AA6144A448E3023B97AEBE5AF128D66025FD97A2239701&0428FDE419A8FE29B62094AD5A4B475962F8C434664C4A2E3C879EEC6B62CAE2,Slate,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741842,"1366x768 96,96 50",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
8.02E+18,F878D570CCA587C643BD5735FC596E6F2F6CA537C7AF3434D49C94A875D51220&AFF6A91DC734A10ECB0A7646EB1EF303AE7389F920C4C5BA81139CF98768E54E&0A1E9CAE661B5F8C1B15644DDB31ADD3EDF6D00DFB608ECED9897B4A0E106C5A,,Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz,8GB 1073741843,"1366x768 96,96 51",Intel(R) HD Graphics 5500,Microsoft Windows 7 Professional ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.67E+17,7E643FF2AA59B963BFC9DEA45BE3EC1558399701CDC392FD0BC600DA13F2C3CB&844815AA59CF7E6E94929596EA90AB971CE1BF3D40B11E7A7F0A9326A6481112&03EB17E93BBA65FFF07CD1E549CE5205D0EFEE171858A269C586B3047D7CE3BB,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.29E+19,6E171BDB643309872CDB9E9B1227F3C7E7AC9BE7B2EA04BF9985B6264C1AB5AA&727C37AFF0A5F4FA1B49922026BF0CBAF6F339018428EFE4F8C4EDE93014D0ED&21F56FD460A3787C69ABBE929F07DB5B21FA8F9CCEF23E9CC4820B22DE264D39,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.58E+19,F40609EF90CF4CEF20017A834FEBF63489597198071BB5B072F68DBF8310D538&D470A3EFF49F927ED53926F1FD019C6FE80EF852C1A61D565531405DD1651C27&C1B953F1C55A051A3286E9A02F65898EB7DA8D0E12EBC89350DD349BF0FCB18C,Desktop,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
1.68E+19,D673B783EC2A209731EFC0D6B91A534033AC973A87721B68302B719BF42AA0F0&6C2914E0A7130F781B89E0BF6A5925B28C60F7567AC0B792FDA3D30410A79FB5&D15DBA6D7BB1A1BE603EED241CFCDA1A833F4C97EBAA1820D993DD655BA68C2C,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.77E+19,E4C6D675686291D1AF7946D61CF453250A405D94EA9E6D33E647F6B6EEDDC3A3&318C99F1635CB50DD5DF2126589350395B810788F6893701A3B4119E28E49B79&3773C21DECC105773D2A4EDDBD37164DEBE6753C684B4F9AD8751BDE4BB7A613,Slate,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
6.84E+18,1EB1D256BCCBE120C6E5A514EB11509683090865A9AA1C179F706A3E846F3216&1E8BB92E469A7CB98CC77F5883F59D712E369FCA7B3D1036DFD328B0BBFFB91A&97A2E9F2BD235313A9134378BCBC8CA61DBC1D5A3E136093C3FEEF6DB9F92F86,Slate,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
9.19E+18,F76DED94995B287B5FE48BFFAAA7FBA9C3717B6BAA72C5D83841823221638308&8131073035478241BEDC1A9093657A7B6A3E4018CEA19B07D6C4EDDF1F74148F&44944E2CCCA68E10BC542F02199AFA41579855F814938607B248ED462CB3AE28,Desktop,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
4.76E+18,FFFB64EA81C206CFB92DFFC5DF2A7B900B9853DE01EBE22DEFA5C677CAC18D7E&0508B968F5335FAA6BA7BCB04C6438E142BA9EA94130E439C4362AD84FBBAA87&F5079D9F6C3F5E2331C47AC56F00CE06F482843F2843B68A00B8E65B13703819,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.38E+19,C8A320C6F4B0694EA71E7556AF5A35AC418FA683A5CF930A1D512A6AF2D4DAC4&3E20E9AC1EBCDBC7F9F6F4EC189E7301FCDC3BC99DEAF39F93E0134855309A0B&55DF4D5A8E0F2E7D6A6833C7C8B0AA3B046F8A62BE6DD2913B51315F7B24BBD7,Slate,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.14E+19,9F781B3E45D51D9E631D41415790EF36892022A7B6B48456DE3353A9CE52881E&3E700F58D3B2285A95884386FE5FD4BFC1ECD66F66B4988C50730DEC0BE8905B&A143E65642117341906C2E3FB1A96D1AF0F2F89F8B81BB3BDE556504E93D5774,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.80E+19,1EB134520BE31137E0AFDFB5BACCF8DAC22C8AC9F1A94173ECFFFDF3C9762916&29C48E730249DD4243D550827879FD7C5ACC39D66C04FA7EC3FC168785D6E35D&5078E449CAEE5AE95ABEA3A598A069D08FA63E787B70441858DC687E20EC283D,Desktop,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
1.15E+19,271F1FF513927A6803A595C9922A5E9EE82C18A975956E1F9D25607E0CCB6359&556E10AECD921CB558656607EE963687E28648AB19EC98ED3B95C572573E578A&30293943D09F3AEF30AEBC2F1ECC67A02286FD68442E0B42808B26EDB450656C,Desktop,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
7.77E+18,028A7385C85F5B8C1315BD9B22809D7A688AEF922BF0F8FA78E5E48D60EE54CE&74B3684ED4524BF270C2BF3D58D042B8991577A6578C7B8F4E2E21A09AB036CD&802D563E672D80E8BB33D98452F0DA1C4FE31EA7DAC4709612B7445DA786E391,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.12E+19,0303B797D30C372B70615E48AC5E6FED4E398AC3045F267928DC934104D203CE&857C0BD06401D758B84B77B9014394E01234CDE3A0A2C1CC60954D678C144E1C&6929403D723C2EB6C0C91009E4F7711CAD18C4878393B46548794DDEA1263AAA,Desktop,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
6.24E+18,6632F3FE20ECB356F2DCA3A340BB5F5619D1217A6B108D6F2EC8220852000222&90ADAAFCCF76101670D1CB9E05741EA956558D4BEC454F9E5DC054358631DC3E&4D19F20023526E4D7E3C828FFF425BDF6AFA5421EB108765A113FC4A4E5CCB6A,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2017
1.41E+19,8AA188E4D64B9A20DED44B6BC2B74EA4DA155A5ADF28E221E0A3356A81EA9004&30F566EB8A838A057BE40AF153EBDA3827234ABA11913D5D531818160CC72B4B&E90685F7E8925D813E6A598182557027F89CCB39F7ABE060B5EEEC481E8876D2,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
4.97E+18,D19E0E98E7C873771AD5724CFF25CF29D89F1D33EDD7C4483421368A872C7D07&E5F762AB3962F81EA940D45F94259E78BD28586D5B6FC893E2A6D2B5C1F9ADFB&71A8597304ECF01F2B99328CEA55CEF9995C60D2B3EA2DA83433832313824178,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2017
6.81E+18,C7F9FE1EDC2A759062B1F04C8FC0F4B0A640D4335F23955EBDC514DAB4F19B83&7A39B740495D23C532E7134AA3DE9B85CC981B3BC03BE81EF211A5EEACE30EC0&6B419762DE5A0B0615B9C29F960524AEFC557EA69E37E88F0553CAFD4456ADBA,Slate,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
4.60E+18,12F2292B687349F74BC8EB55B40DB944A8CE9713ABA7889C7AF14C680BE170BD&965A49C4FB8EB7E0432B944804A7B613882D608E62C882A7B70E2CA53CA3062E&F5071DF25CE0D0AE62EB8A6BE958A589190B586B903C97ED3902589F2FC07E7E,Desktop,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
4.14E+18,4438FA60D2BDC797BF0893856349F96EDFA08C0119612D149FDBBA49A438490A&2758450D0711769E79074BA11F3157AE64C7744F8AFD61E1460FBD7D026E45B5&CD8F8F27C40343520F9A9819997AF4AF387C88D3CBE72A78E779CCA2B7440225,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2017
9.68E+18,FE9A6165F27C2D0908F29F3EA7220DC1839A0E4F07AF27A814F2822173FE042D&75FEBFA1F661867408ED6255B587483DDF84CE44BD0C77FB33D5CF8715E828B9&CEC472A7CC68A7DA322A4D467C0CBA9FE8B3F2F37B6003F35449A850BD1265F4,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
6.82E+18,821FE7CF7E618358DB841ABAD65DE13C84D4656C78171523FE290DC1CC89A232&DDCA13D5388C43993A277172740F53E6081B6B6F149F7831D8EC694D34DCD6AC&D5FCEC2D7AFC046543C2E0808F0CB16D4757F841AE427F3DD227F3579AF34B7E,Desktop,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
1.83E+19,1EB1D256BCCBE120C6E5A514EB11509683090865A9AA1C179F706A3E846F3216&1E8BB92E469A7CB98CC77F5883F59D712E369FCA7B3D1036DFD328B0BBFFB91A&97A2E9F2BD235313A9134378BCBC8CA61DBC1D5A3E136093C3FEEF6DB9F92F86,Slate,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
1.37E+19,11B623A33AA29AAB9B64249BD99505955CC64943E1E87E664A7F034171FB9E7F&7822C8DFC3EC6A9A6A819A00C5685985A0B4888BA32ADD7BB162DF7828D5C9E1&D79155120F03F307E6E795CD34CE190D5B7D01DDE908BAA00135E127750D4782,Desktop,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACDLT2018
3.94E+18,0EC5FC3A3E9A7A8435452B38F5A80A016E75E4598397C2D8307E7F9BD03F9A15&CA3626D7A15D183B5477606A09AD00129513FDEA6CB732ABBDAC6C5B8DF9C429&92189ECEEE78DCDAD0C2580C3B8FF6437AD7FDF5E2EA50C82FA99D4E7985753A,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
9.09E+18,4A5ECA73064BA9B374F0E06734951B70C368088A477F81F533AED64EB2CE3FD6&F82286ADCD68537A997664BD07B95E8B708AA8BB83DF68331C45F3AD907190B8&3A06FEAD83FA39C595B9051CCE0024AD83410D4978629DA7F418C4CC90DE494C,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.13E+19,99DF9DE748118B430E7B8CEC43A8ACE67476A615B8CB97978E812BBC69A9316D&E64BE20C5235521B1ED9688FAFC7DBDFA827B944DF9EB045A90EB1BF074EDC96&5D2784412F62E1F53EBC55B3B38C815E4B9D7E7239539C102AB09D195232F95D,,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2017
1.26E+19,4870A17730C5EB366509F6E0FBBD1BF9D13D06561C377EB77F4B6FB1FD30258B&C0F86BF9DCE21887305B5813C7ECE5E48B1EFE41BBBADA46399BBF7954B60872&6B01585360749C4D8B7F505A787F6B37553DC628D8B060A4EC4990F060077E3F,Slate,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
8.76E+18,F13FC21BEBB642F48CC040525C27DEA36A56BAC46E01FA5AD804015E9E5F9A0C&342AA385F646250F9F563EB1347B143A4ECD31A722566C4BF2C3E5910AEA8237&1D523FBFD22444E546C276FA9B62A82F98D6C1EE63BC0D33FA0E04E0E84CD9F0,Slate,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,7GB,1920x1080,ATI Radeon HD 5400 Series,Microsoft Windows 7 Ultimate ,6.1.7601 Service Pack 1 Build 7601,,ACD2018
